ip,端口,延迟,速度
104.18.66.115,443,0,0.00
104.18.64.179,443,0,0.00
104.18.64.92,443,0,0.00
104.18.64.98,443,0,0.00
104.18.64.96,443,0,0.00
104.18.64.93,443,0,0.00
104.18.64.94,443,0,0.00
104.18.64.97,443,0,0.00
104.18.64.91,443,0,0.00
104.18.64.95,443,0,0.00
104.18.63.66,443,0,0.00
104.18.63.104,443,0,0.00
104.18.63.64,443,0,0.00
104.18.63.73,443,0,0.00
104.18.51.204,443,0,0.00
104.18.63.60,443,0,0.00
104.18.63.65,443,0,0.00
104.18.63.78,443,0,0.00
104.18.63.83,443,0,0.00
104.18.42.110,443,0,0.00
104.18.40.144,443,0,0.00
104.18.40.145,443,0,0.00
104.18.40.125,443,0,0.00
104.18.40.126,443,0,0.00
104.18.40.114,443,0,0.00
104.18.40.118,443,0,0.00
104.18.40.115,443,0,0.00
104.18.40.113,443,0,0.00
104.18.40.117,443,0,0.00
104.18.40.116,443,0,0.00
104.18.16.250,443,0,0.00
104.18.17.78,443,0,0.00
104.18.17.83,443,0,0.00
104.18.17.84,443,0,0.00
104.18.16.239,443,0,0.00
104.18.17.37,443,0,0.00
104.18.16.227,443,0,0.00
104.18.16.230,443,0,0.00
104.18.16.236,443,0,0.00
104.18.16.228,443,0,0.00
104.18.16.235,443,0,0.00
104.18.17.44,443,0,0.00
104.18.16.231,443,0,0.00
104.18.17.41,443,0,0.00
104.18.16.233,443,0,0.00
104.18.16.238,443,0,0.00
104.18.16.237,443,0,0.00
104.18.16.240,443,0,0.00
104.18.16.155,443,0,0.00
104.18.16.24,443,0,0.00
104.18.16.158,443,0,0.00
104.18.16.25,443,0,0.00
104.18.16.157,443,0,0.00
104.18.16.224,443,0,0.00
104.18.16.161,443,0,0.00
104.18.16.162,443,0,0.00
104.18.16.156,443,0,0.00
104.18.16.160,443,0,0.00
104.18.18.164,443,0,0.00
104.18.18.51,443,0,0.00
104.18.18.50,443,0,0.00
104.18.17.141,443,0,0.00
104.18.17.145,443,0,0.00
104.18.17.142,443,0,0.00
104.18.17.150,443,0,0.00
104.18.17.137,443,0,0.00
104.18.17.140,443,0,0.00
104.18.17.125,443,0,0.00
104.18.17.139,443,0,0.00
104.18.17.143,443,0,0.00
104.18.17.80,443,0,0.00
104.18.17.138,443,0,0.00
104.18.17.8,443,0,0.00
104.18.17.105,443,0,0.00
104.18.17.91,443,0,0.00
104.18.17.81,443,0,0.00
104.18.17.117,443,0,0.00
104.18.17.121,443,0,0.00
104.18.17.102,443,0,0.00
104.18.17.106,443,0,0.00
104.18.17.90,443,0,0.00
104.18.17.76,443,0,0.00
104.18.17.104,443,0,0.00
104.18.17.97,443,0,0.00
104.18.17.179,443,0,0.00
104.18.17.79,443,0,0.00
104.18.17.124,443,0,0.00
104.18.17.113,443,0,0.00
104.18.18.11,443,0,0.00
104.18.17.123,443,0,0.00
104.18.17.92,443,0,0.00
104.18.17.108,443,0,0.00
104.18.17.116,443,0,0.00
104.18.17.111,443,0,0.00
104.18.17.112,443,0,0.00
104.18.17.109,443,0,0.00
104.18.17.115,443,0,0.00
104.18.17.107,443,0,0.00
104.18.16.249,443,0,0.00
104.18.17.4,443,0,0.00
104.18.17.46,443,0,0.00
104.18.17.85,443,0,0.00
104.18.17.94,443,0,0.00
104.18.17.89,443,0,0.00
104.18.16.223,443,0,0.00
104.18.16.229,443,0,0.00
104.18.17.39,443,0,0.00
104.18.16.226,443,0,0.00
104.18.16.247,443,0,0.00
104.18.7.37,443,0,0.00
104.18.7.159,443,0,0.00
104.18.7.158,443,0,0.00
104.18.7.38,443,0,0.00
104.18.6.73,443,0,0.00
104.18.6.69,443,0,0.00
104.18.6.65,443,0,0.00
104.18.6.64,443,0,0.00
104.18.6.68,443,0,0.00
104.18.6.111,443,0,0.00
104.18.6.67,443,0,0.00
104.17.243.59,443,0,0.00
104.17.243.5,443,0,0.00
104.18.2.137,443,0,0.00
104.17.252.91,443,0,0.00
104.17.252.136,443,0,0.00
104.17.252.133,443,0,0.00
104.17.252.71,443,0,0.00
104.17.252.90,443,0,0.00
104.17.252.74,443,0,0.00
104.17.252.92,443,0,0.00
104.17.252.85,443,0,0.00
104.17.252.93,443,0,0.00
104.17.252.132,443,0,0.00
104.17.252.50,443,0,0.00
104.17.252.46,443,0,0.00
104.17.251.56,443,0,0.00
104.17.251.50,443,0,0.00
104.17.251.205,443,0,0.00
104.17.251.204,443,0,0.00
104.17.251.210,443,0,0.00
104.17.232.173,443,0,0.00
104.17.232.174,443,0,0.00
104.17.235.6,443,0,0.00
104.17.233.60,443,0,0.00
104.17.218.12,443,0,0.00
104.17.229.42,443,0,0.00
104.17.208.192,443,0,0.00
104.17.208.194,443,0,0.00
104.17.208.189,443,0,0.00
104.17.208.193,443,0,0.00
104.17.208.195,443,0,0.00
104.17.206.198,443,0,0.00
104.17.206.250,443,0,0.00
104.17.206.246,443,0,0.00
104.17.206.245,443,0,0.00
104.17.205.25,443,0,0.00
104.17.204.229,443,0,0.00
104.17.204.177,443,0,0.00
104.17.204.175,443,0,0.00
104.17.204.166,443,0,0.00
104.17.204.165,443,0,0.00
104.17.204.168,443,0,0.00
104.17.204.174,443,0,0.00
104.17.204.176,443,0,0.00
104.17.204.172,443,0,0.00
104.17.204.167,443,0,0.00
104.17.204.173,443,0,0.00
104.17.204.171,443,0,0.00
104.17.196.190,443,0,0.00
104.17.196.195,443,0,0.00
104.17.196.194,443,0,0.00
104.17.196.199,443,0,0.00
104.17.192.252,443,0,0.00
104.17.184.205,443,0,0.00
104.17.184.204,443,0,0.00
104.17.184.208,443,0,0.00
104.17.169.246,443,0,0.00
104.17.169.248,443,0,0.00
104.17.169.240,443,0,0.00
104.17.169.244,443,0,0.00
104.17.169.245,443,0,0.00
104.17.169.243,443,0,0.00
104.17.177.135,443,0,0.00
104.17.170.214,443,0,0.00
104.17.170.205,443,0,0.00
104.17.170.218,443,0,0.00
104.17.170.190,443,0,0.00
104.17.170.166,443,0,0.00
104.17.170.208,443,0,0.00
104.17.170.194,443,0,0.00
104.17.170.210,443,0,0.00
104.17.170.213,443,0,0.00
104.17.167.25,443,0,0.00
104.17.167.41,443,0,0.00
104.17.167.24,443,0,0.00
104.17.167.26,443,0,0.00
104.17.158.130,443,0,0.00
104.17.158.50,443,0,0.00
104.17.159.23,443,0,0.00
104.17.157.202,443,0,0.00
104.17.140.102,443,0,0.00
104.17.155.217,443,0,0.00
104.17.155.201,443,0,0.00
104.17.155.196,443,0,0.00
104.17.155.203,443,0,0.00
104.17.155.197,443,0,0.00
104.17.155.198,443,0,0.00
104.17.155.199,443,0,0.00
104.17.155.236,443,0,0.00
104.17.155.237,443,0,0.00
104.17.155.245,443,0,0.00
104.17.155.214,443,0,0.00
104.17.155.215,443,0,0.00
104.17.155.212,443,0,0.00
104.17.155.218,443,0,0.00
104.17.155.208,443,0,0.00
104.17.155.209,443,0,0.00
104.17.155.227,443,0,0.00
104.17.155.219,443,0,0.00
104.17.155.204,443,0,0.00
104.17.155.216,443,0,0.00
104.17.155.200,443,0,0.00
104.17.155.213,443,0,0.00
104.17.135.61,443,0,0.00
104.17.135.64,443,0,0.00
104.17.135.62,443,0,0.00
104.17.135.65,443,0,0.00
104.17.135.63,443,0,0.00
104.17.135.60,443,0,0.00
104.17.135.52,443,0,0.00
104.17.135.59,443,0,0.00
104.17.135.37,443,0,0.00
104.17.135.43,443,0,0.00
104.17.135.28,443,0,0.00
104.17.135.35,443,0,0.00
104.17.135.38,443,0,0.00
104.17.135.36,443,0,0.00
104.17.135.34,443,0,0.00
104.17.135.58,443,0,0.00
104.17.137.208,443,0,0.00
104.17.134.249,443,0,0.00
104.17.121.226,443,0,0.00
104.17.121.235,443,0,0.00
104.17.121.227,443,0,0.00
104.17.121.228,443,0,0.00
104.17.121.242,443,0,0.00
104.17.121.222,443,0,0.00
104.17.121.225,443,0,0.00
104.17.121.234,443,0,0.00
104.17.121.244,443,0,0.00
104.17.121.232,443,0,0.00
104.17.121.246,443,0,0.00
104.17.121.231,443,0,0.00
104.17.130.114,443,0,0.00
104.17.128.106,443,0,0.00
104.17.121.236,443,0,0.00
104.17.121.129,443,0,0.00
104.17.121.216,443,0,0.00
104.17.122.45,443,0,0.00
104.17.121.121,443,0,0.00
104.17.121.241,443,0,0.00
104.17.121.237,443,0,0.00
104.17.121.224,443,0,0.00
104.17.121.238,443,0,0.00
104.17.121.223,443,0,0.00
104.17.133.250,443,0,0.00
104.17.111.62,443,0,0.00
104.17.109.72,443,0,0.00
104.17.109.68,443,0,0.00
104.17.109.74,443,0,0.00
104.17.109.67,443,0,0.00
104.17.109.69,443,0,0.00
104.17.109.75,443,0,0.00
104.17.109.71,443,0,0.00
104.17.109.77,443,0,0.00
104.17.108.219,443,0,0.00
104.17.108.233,443,0,0.00
104.17.108.220,443,0,0.00
104.17.108.218,443,0,0.00
104.17.108.206,443,0,0.00
104.17.108.213,443,0,0.00
104.17.108.207,443,0,0.00
104.17.108.209,443,0,0.00
104.17.108.215,443,0,0.00
104.17.108.217,443,0,0.00
104.17.108.214,443,0,0.00
104.17.108.211,443,0,0.00
104.17.108.216,443,0,0.00
104.17.108.237,443,0,0.00
104.17.108.231,443,0,0.00
104.17.108.210,443,0,0.00
104.17.108.232,443,0,0.00
104.17.108.230,443,0,0.00
104.17.108.227,443,0,0.00
104.17.108.224,443,0,0.00
104.17.108.235,443,0,0.00
104.17.100.165,443,0,0.00
104.17.100.164,443,0,0.00
104.17.100.16,443,0,0.00
104.17.100.15,443,0,0.00
104.17.100.113,443,0,0.00
104.17.100.97,443,0,0.00
104.17.100.98,443,0,0.00
104.17.100.108,443,0,0.00
104.17.100.109,443,0,0.00
104.17.100.114,443,0,0.00
104.17.100.89,443,0,0.00
104.17.100.53,443,0,0.00
104.17.100.107,443,0,0.00
104.17.100.103,443,0,0.00
104.17.100.75,443,0,0.00
104.17.100.56,443,0,0.00
104.17.100.85,443,0,0.00
104.17.100.233,443,0,0.00
104.17.100.118,443,0,0.00
104.17.100.117,443,0,0.00
104.17.100.102,443,0,0.00
104.17.100.100,443,0,0.00
104.17.100.93,443,0,0.00
104.17.100.116,443,0,0.00
104.17.100.94,443,0,0.00
104.17.100.55,443,0,0.00
104.17.100.58,443,0,0.00
104.17.100.52,443,0,0.00
104.17.100.63,443,0,0.00
104.17.100.64,443,0,0.00
104.17.100.60,443,0,0.00
104.17.100.84,443,0,0.00
104.17.100.92,443,0,0.00
104.17.100.87,443,0,0.00
104.17.100.88,443,0,0.00
104.17.100.57,443,0,0.00
104.17.100.96,443,0,0.00
104.17.100.83,443,0,0.00
104.17.100.59,443,0,0.00
104.17.100.86,443,0,0.00
104.17.100.91,443,0,0.00
104.17.100.61,443,0,0.00
104.17.100.95,443,0,0.00
104.17.100.90,443,0,0.00
104.17.100.62,443,0,0.00
104.17.100.51,443,0,0.00
104.17.100.54,443,0,0.00
104.17.100.3,443,0,0.00
104.17.85.148,443,0,0.00
104.17.84.201,443,0,0.00
104.17.96.160,443,0,0.00
104.17.74.240,443,0,0.00
104.17.75.100,443,0,0.00
104.17.75.106,443,0,0.00
104.17.75.102,443,0,0.00
104.17.75.97,443,0,0.00
104.17.74.241,443,0,0.00
104.17.84.27,443,0,0.00
104.17.84.29,443,0,0.00
104.17.83.201,443,0,0.00
104.17.67.75,443,0,0.00
104.17.27.127,443,0,0.00
104.17.27.122,443,0,0.00
104.17.27.245,443,0,0.00
104.17.27.248,443,0,0.00
104.17.27.230,443,0,0.00
104.17.27.254,443,0,0.00
104.17.14.233,443,0,0.00
104.17.13.161,443,0,0.00
104.17.13.157,443,0,0.00
104.17.13.163,443,0,0.00
104.17.13.156,443,0,0.00
104.17.13.159,443,0,0.00
104.17.13.158,443,0,0.00
104.17.13.160,443,0,0.00
104.17.7.224,443,0,0.00
104.17.7.226,443,0,0.00
104.17.7.239,443,0,0.00
104.17.7.235,443,0,0.00
104.17.7.229,443,0,0.00
104.17.11.69,443,0,0.00
104.17.11.67,443,0,0.00
104.17.11.66,443,0,0.00
104.17.11.74,443,0,0.00
104.16.249.64,443,0,0.00
104.16.242.202,443,0,0.00
104.16.242.238,443,0,0.00
104.16.242.84,443,0,0.00
104.16.239.183,443,0,0.00
104.16.239.88,443,0,0.00
104.16.244.179,443,0,0.00
104.16.240.94,443,0,0.00
104.16.240.95,443,0,0.00
104.16.239.89,443,0,0.00
104.16.239.107,443,0,0.00
104.16.239.112,443,0,0.00
104.16.239.184,443,0,0.00
104.16.239.106,443,0,0.00
104.16.239.90,443,0,0.00
104.16.239.186,443,0,0.00
104.16.239.185,443,0,0.00
104.16.239.87,443,0,0.00
104.16.239.86,443,0,0.00
104.16.239.78,443,0,0.00
104.16.239.92,443,0,0.00
104.16.239.101,443,0,0.00
104.16.239.110,443,0,0.00
104.16.239.91,443,0,0.00
104.16.239.79,443,0,0.00
104.16.239.94,443,0,0.00
104.16.239.100,443,0,0.00
104.16.239.96,443,0,0.00
104.16.239.97,443,0,0.00
104.16.239.93,443,0,0.00
104.16.239.95,443,0,0.00
104.16.239.111,443,0,0.00
104.16.239.113,443,0,0.00
104.16.239.102,443,0,0.00
104.16.239.99,443,0,0.00
104.16.239.177,443,0,0.00
104.16.239.104,443,0,0.00
104.16.239.109,443,0,0.00
104.16.239.103,443,0,0.00
104.16.239.227,443,0,0.00
104.16.239.108,443,0,0.00
104.16.239.60,443,0,0.00
104.16.239.85,443,0,0.00
104.16.229.95,443,0,0.00
104.16.195.131,443,0,0.00
104.16.195.127,443,0,0.00
104.16.195.137,443,0,0.00
104.16.195.130,443,0,0.00
104.16.195.132,443,0,0.00
104.16.195.134,443,0,0.00
104.16.195.135,443,0,0.00
104.16.195.128,443,0,0.00
104.16.195.133,443,0,0.00
104.16.195.129,443,0,0.00
104.16.195.124,443,0,0.00
104.16.195.121,443,0,0.00
104.16.195.147,443,0,0.00
104.16.195.84,443,0,0.00
104.16.194.131,443,0,0.00
104.16.194.178,443,0,0.00
104.16.194.158,443,0,0.00
104.16.194.249,443,0,0.00
104.16.194.155,443,0,0.00
104.16.194.166,443,0,0.00
104.16.194.152,443,0,0.00
104.16.194.135,443,0,0.00
104.16.194.161,443,0,0.00
104.16.195.34,443,0,0.00
104.16.194.174,443,0,0.00
104.16.194.162,443,0,0.00
104.16.194.159,443,0,0.00
104.16.194.139,443,0,0.00
104.16.194.172,443,0,0.00
104.16.194.138,443,0,0.00
104.16.194.142,443,0,0.00
104.16.194.175,443,0,0.00
104.16.194.151,443,0,0.00
104.16.194.144,443,0,0.00
104.16.194.143,443,0,0.00
104.16.194.153,443,0,0.00
104.16.194.154,443,0,0.00
104.16.194.147,443,0,0.00
104.16.194.140,443,0,0.00
104.16.194.145,443,0,0.00
104.16.194.150,443,0,0.00
104.16.194.133,443,0,0.00
104.16.194.130,443,0,0.00
104.16.190.105,443,0,0.00
104.16.189.223,443,0,0.00
104.16.183.203,443,0,0.00
104.16.183.170,443,0,0.00
104.16.183.45,443,0,0.00
104.16.183.51,443,0,0.00
104.16.183.46,443,0,0.00
104.16.183.54,443,0,0.00
104.16.183.53,443,0,0.00
104.16.183.50,443,0,0.00
104.16.183.47,443,0,0.00
104.16.183.48,443,0,0.00
104.16.183.43,443,0,0.00
104.16.183.49,443,0,0.00
104.16.180.101,443,0,0.00
104.16.179.12,443,0,0.00
104.16.179.63,443,0,0.00
104.16.179.65,443,0,0.00
104.16.179.62,443,0,0.00
104.16.179.66,443,0,0.00
104.16.179.67,443,0,0.00
104.16.179.68,443,0,0.00
104.16.179.64,443,0,0.00
104.16.179.33,443,0,0.00
104.16.179.61,443,0,0.00
104.16.179.28,443,0,0.00
104.16.179.74,443,0,0.00
104.16.179.69,443,0,0.00
104.16.179.52,443,0,0.00
104.16.179.22,443,0,0.00
104.16.179.19,443,0,0.00
104.16.179.21,443,0,0.00
104.16.178.250,443,0,0.00
104.16.179.14,443,0,0.00
104.16.179.25,443,0,0.00
104.16.179.20,443,0,0.00
104.16.179.16,443,0,0.00
104.16.179.95,443,0,0.00
104.16.179.5,443,0,0.00
104.16.179.17,443,0,0.00
104.16.179.98,443,0,0.00
104.16.179.6,443,0,0.00
104.16.178.254,443,0,0.00
104.16.179.13,443,0,0.00
104.16.179.11,443,0,0.00
104.16.179.1,443,0,0.00
104.16.179.15,443,0,0.00
104.16.179.18,443,0,0.00
104.16.179.23,443,0,0.00
104.16.178.253,443,0,0.00
104.16.179.24,443,0,0.00
104.16.179.82,443,0,0.00
104.16.179.51,443,0,0.00
104.16.179.3,443,0,0.00
104.16.179.96,443,0,0.00
104.16.179.4,443,0,0.00
104.16.179.94,443,0,0.00
104.16.179.91,443,0,0.00
104.16.178.251,443,0,0.00
104.16.178.252,443,0,0.00
104.16.179.2,443,0,0.00
104.16.179.32,443,0,0.00
104.16.179.43,443,0,0.00
104.16.179.47,443,0,0.00
104.16.179.48,443,0,0.00
104.16.178.248,443,0,0.00
104.16.179.9,443,0,0.00
104.16.179.50,443,0,0.00
104.16.179.29,443,0,0.00
104.16.179.39,443,0,0.00
104.16.179.38,443,0,0.00
104.16.179.31,443,0,0.00
104.16.179.27,443,0,0.00
104.16.179.36,443,0,0.00
104.16.179.45,443,0,0.00
104.16.179.41,443,0,0.00
104.16.179.42,443,0,0.00
104.16.179.138,443,0,0.00
104.16.179.46,443,0,0.00
104.16.179.35,443,0,0.00
104.16.178.246,443,0,0.00
104.16.179.70,443,0,0.00
104.16.179.30,443,0,0.00
104.16.178.247,443,0,0.00
104.16.179.90,443,0,0.00
104.16.179.26,443,0,0.00
104.16.179.40,443,0,0.00
104.16.178.249,443,0,0.00
104.16.172.209,443,0,0.00
104.16.172.203,443,0,0.00
104.16.172.202,443,0,0.00
104.16.172.215,443,0,0.00
104.16.172.208,443,0,0.00
104.16.171.178,443,0,0.00
104.16.171.177,443,0,0.00
104.16.171.204,443,0,0.00
104.16.171.172,443,0,0.00
104.16.171.173,443,0,0.00
104.16.171.176,443,0,0.00
104.16.171.184,443,0,0.00
104.16.171.175,443,0,0.00
104.16.171.174,443,0,0.00
104.16.174.187,443,0,0.00
104.16.174.184,443,0,0.00
104.16.174.174,443,0,0.00
104.16.174.168,443,0,0.00
104.16.174.253,443,0,0.00
104.16.171.164,443,0,0.00
104.16.171.162,443,0,0.00
104.16.174.185,443,0,0.00
104.16.174.189,443,0,0.00
104.16.174.186,443,0,0.00
104.16.174.172,443,0,0.00
104.16.174.177,443,0,0.00
104.16.174.181,443,0,0.00
104.16.171.161,443,0,0.00
104.16.174.178,443,0,0.00
104.16.174.180,443,0,0.00
104.16.174.173,443,0,0.00
104.16.174.176,443,0,0.00
104.16.174.179,443,0,0.00
104.16.174.171,443,0,0.00
104.16.174.188,443,0,0.00
104.16.174.169,443,0,0.00
104.16.174.175,443,0,0.00
104.16.171.163,443,0,0.00
104.16.174.167,443,0,0.00
104.16.174.183,443,0,0.00
104.16.171.165,443,0,0.00
104.16.171.166,443,0,0.00
104.16.175.75,443,0,0.00
104.16.174.182,443,0,0.00
104.16.174.170,443,0,0.00
104.16.159.72,443,0,0.00
104.16.171.12,443,0,0.00
104.16.157.74,443,0,0.00
104.16.155.151,443,0,0.00
104.16.171.30,443,0,0.00
104.16.171.8,443,0,0.00
104.16.171.28,443,0,0.00
104.16.169.228,443,0,0.00
104.16.169.206,443,0,0.00
104.16.169.230,443,0,0.00
104.16.169.220,443,0,0.00
104.16.169.223,443,0,0.00
104.16.169.218,443,0,0.00
104.16.169.233,443,0,0.00
104.16.169.221,443,0,0.00
104.16.169.226,443,0,0.00
104.16.169.231,443,0,0.00
104.16.169.227,443,0,0.00
104.16.169.222,443,0,0.00
104.16.157.67,443,0,0.00
104.16.157.69,443,0,0.00
104.16.157.65,443,0,0.00
104.16.157.60,443,0,0.00
104.16.157.71,443,0,0.00
104.16.157.59,443,0,0.00
104.16.157.70,443,0,0.00
104.16.157.62,443,0,0.00
104.16.157.66,443,0,0.00
104.16.157.73,443,0,0.00
104.16.157.76,443,0,0.00
104.16.157.72,443,0,0.00
104.16.157.61,443,0,0.00
104.16.157.58,443,0,0.00
104.16.157.75,443,0,0.00
104.16.157.68,443,0,0.00
104.16.157.63,443,0,0.00
104.16.149.124,443,0,0.00
104.16.138.157,443,0,0.00
104.16.137.93,443,0,0.00
104.16.135.58,443,0,0.00
104.16.135.48,443,0,0.00
104.16.135.56,443,0,0.00
104.16.135.51,443,0,0.00
104.16.135.50,443,0,0.00
104.16.135.37,443,0,0.00
104.16.135.34,443,0,0.00
104.16.135.39,443,0,0.00
104.16.134.238,443,0,0.00
104.16.135.36,443,0,0.00
104.16.135.33,443,0,0.00
104.16.138.161,443,0,0.00
104.16.138.163,443,0,0.00
104.16.138.167,443,0,0.00
104.16.138.128,443,0,0.00
104.16.138.130,443,0,0.00
104.16.138.168,443,0,0.00
104.16.135.231,443,0,0.00
104.16.135.240,443,0,0.00
104.16.135.60,443,0,0.00
104.16.135.53,443,0,0.00
104.16.135.62,443,0,0.00
104.16.135.65,443,0,0.00
104.16.135.44,443,0,0.00
104.16.135.52,443,0,0.00
104.16.135.49,443,0,0.00
104.16.135.61,443,0,0.00
104.16.135.46,443,0,0.00
104.16.135.57,443,0,0.00
104.16.135.59,443,0,0.00
104.16.135.73,443,0,0.00
104.16.135.47,443,0,0.00
104.16.135.19,443,0,0.00
104.16.135.54,443,0,0.00
104.16.135.43,443,0,0.00
104.16.135.71,443,0,0.00
104.16.135.45,443,0,0.00
104.16.135.79,443,0,0.00
104.16.135.55,443,0,0.00
104.16.135.41,443,0,0.00
104.16.135.42,443,0,0.00
104.16.134.168,443,0,0.00
104.16.133.187,443,0,0.00
104.16.133.202,443,0,0.00
104.16.133.211,443,0,0.00
104.16.133.214,443,0,0.00
104.16.133.212,443,0,0.00
104.16.133.208,443,0,0.00
104.16.133.193,443,0,0.00
104.16.133.194,443,0,0.00
104.16.133.197,443,0,0.00
104.16.133.209,443,0,0.00
104.16.133.207,443,0,0.00
104.16.133.218,443,0,0.00
104.16.133.198,443,0,0.00
104.16.112.56,443,0,0.00
104.16.112.100,443,0,0.00
104.16.112.245,443,0,0.00
104.16.112.99,443,0,0.00
104.16.105.24,443,0,0.00
104.16.109.48,443,0,0.00
104.16.109.57,443,0,0.00
104.16.91.161,443,0,0.00
104.16.92.41,443,0,0.00
104.16.91.231,443,0,0.00
104.16.91.223,443,0,0.00
104.16.92.48,443,0,0.00
104.16.92.47,443,0,0.00
104.16.91.227,443,0,0.00
104.16.92.30,443,0,0.00
104.16.92.44,443,0,0.00
104.16.92.42,443,0,0.00
104.16.92.29,443,0,0.00
104.16.92.46,443,0,0.00
104.16.92.36,443,0,0.00
104.16.92.39,443,0,0.00
104.16.92.38,443,0,0.00
104.16.91.241,443,0,0.00
104.16.92.35,443,0,0.00
104.16.92.120,443,0,0.00
104.16.92.26,443,0,0.00
104.16.92.40,443,0,0.00
104.16.92.31,443,0,0.00
104.16.92.27,443,0,0.00
104.16.92.33,443,0,0.00
104.16.92.37,443,0,0.00
104.16.92.34,443,0,0.00
104.16.74.48,443,0,0.00
104.16.72.16,443,0,0.00
104.16.71.86,443,0,0.00
104.16.88.89,443,0,0.00
104.16.64.43,443,0,0.00
104.16.64.47,443,0,0.00
104.16.64.49,443,0,0.00
104.16.64.44,443,0,0.00
104.16.60.125,443,0,0.00
104.16.60.131,443,0,0.00
104.16.60.118,443,0,0.00
104.16.60.136,443,0,0.00
104.16.60.134,443,0,0.00
104.16.38.98,443,0,0.00
104.16.38.96,443,0,0.00
104.16.49.124,443,0,0.00
104.16.49.136,443,0,0.00
104.16.36.141,443,0,0.00
104.16.17.88,443,0,0.00
104.16.16.120,443,0,0.00
104.16.16.123,443,0,0.00
104.16.16.38,443,0,0.00
104.16.16.112,443,0,0.00
104.16.16.102,443,0,0.00
104.16.16.110,443,0,0.00
104.16.16.113,443,0,0.00
104.16.16.115,443,0,0.00
104.16.16.98,443,0,0.00
104.16.16.101,443,0,0.00
104.16.16.114,443,0,0.00
104.16.16.105,443,0,0.00
104.16.16.121,443,0,0.00
104.16.16.116,443,0,0.00
104.16.16.111,443,0,0.00
104.16.16.107,443,0,0.00
104.16.16.100,443,0,0.00
104.16.16.118,443,0,0.00
104.16.16.103,443,0,0.00
104.16.16.106,443,0,0.00
104.16.16.119,443,0,0.00
104.16.12.188,443,0,0.00
104.16.12.233,443,0,0.00
104.16.12.54,443,0,0.00
104.16.29.56,443,0,0.00
104.16.29.53,443,0,0.00
104.16.29.49,443,0,0.00
104.16.29.55,443,0,0.00
104.16.29.50,443,0,0.00
104.16.29.51,443,0,0.00
104.16.16.117,443,0,0.00
104.16.16.104,443,0,0.00
104.16.16.204,443,0,0.00
104.16.29.47,443,0,0.00
104.16.29.43,443,0,0.00
104.16.29.44,443,0,0.00
104.16.29.52,443,0,0.00
104.16.29.41,443,0,0.00
104.16.29.40,443,0,0.00
104.16.29.46,443,0,0.00
104.16.8.84,443,0,0.00
104.16.8.87,443,0,0.00
104.16.8.83,443,0,0.00
104.16.8.89,443,0,0.00
104.16.8.86,443,0,0.00
104.16.8.91,443,0,0.00
104.16.8.112,443,0,0.00
104.16.8.85,443,0,0.00
104.16.8.90,443,0,0.00
104.16.1.130,443,0,0.00
104.16.1.206,443,0,0.00
104.16.1.243,443,0,0.00
104.16.1.211,443,0,0.00
104.16.1.204,443,0,0.00
104.16.1.210,443,0,0.00
104.16.1.207,443,0,0.00
104.16.1.205,443,0,0.00
104.16.1.208,443,0,0.00
104.16.1.229,443,0,0.00
104.16.1.200,443,0,0.00
104.16.1.174,443,0,0.00
104.16.1.46,443,0,0.00
104.16.1.222,443,0,0.00
104.16.1.40,443,0,0.00
104.16.1.47,443,0,0.00
104.16.1.50,443,0,0.00
104.16.1.54,443,0,0.00
104.16.1.48,443,0,0.00
104.16.1.65,443,0,0.00
104.16.1.64,443,0,0.00
104.16.1.217,443,0,0.00
104.16.1.59,443,0,0.00
104.16.1.58,443,0,0.00
104.16.0.105,443,0,0.00
104.16.0.84,443,0,0.00
104.16.0.78,443,0,0.00
104.16.0.82,443,0,0.00
104.16.0.80,443,0,0.00
104.16.0.79,443,0,0.00
103.21.244.111,443,0,0.00
103.21.244.190,443,0,0.00
66.235.200.13,443,0,0.00
66.235.200.16,443,0,0.00
66.235.200.17,443,0,0.00
66.235.200.10,443,0,0.00
66.235.200.11,443,0,0.00
103.21.244.239,443,0,0.00
103.21.244.246,443,0,0.00
103.21.244.236,443,0,0.00
103.21.244.240,443,0,0.00
103.21.244.134,443,0,0.00
103.21.244.185,443,0,0.00
103.21.244.250,443,0,0.00
103.21.244.109,443,0,0.00
103.21.244.106,443,0,0.00
103.21.244.252,443,0,0.00
103.21.244.254,443,0,0.00
103.21.244.251,443,0,0.00
103.21.244.108,443,0,0.00
103.21.244.136,443,0,0.00
103.21.244.94,443,0,0.00
103.21.244.133,443,0,0.00
103.21.244.98,443,0,0.00
103.21.244.102,443,0,0.00
103.21.244.132,443,0,0.00
103.21.244.137,443,0,0.00
103.21.244.128,443,0,0.00
103.21.244.120,443,0,0.00
103.21.244.182,443,0,0.00
103.21.244.242,443,0,0.00
103.21.244.56,443,0,0.00
103.21.244.88,443,0,0.00
103.21.244.127,443,0,0.00
103.21.244.126,443,0,0.00
103.21.244.123,443,0,0.00
103.21.244.125,443,0,0.00
103.21.244.121,443,0,0.00
103.21.244.129,443,0,0.00
103.21.244.130,443,0,0.00
103.21.244.188,443,0,0.00
103.21.244.197,443,0,0.00
103.21.244.200,443,0,0.00
103.21.244.191,443,0,0.00
103.21.244.196,443,0,0.00
103.21.244.199,443,0,0.00
103.21.244.2,443,0,0.00
103.21.244.70,443,0,0.00
103.21.244.8,443,0,0.00
103.21.244.50,443,0,0.00
